,name,text,url,follower_num
1960,Meme Genie,"RT @Imperator_Rex3: @SallyQYates LOL. Very much doubt Trump even thinks  about nobodies like you, Sally, you dodgy Obama hack.

You're stil…",https://pbs.twimg.com/profile_images/935528503570771978/c41c_XWr_normal.jpg,97
108,Steve Richardson#fbpe,RT @StevePeers: Taking back control - and grovelling to Trump https://t.co/Uxy2n7r1jU,https://pbs.twimg.com/profile_images/585789595004116994/H0uL6YG7_normal.jpg,97
89,Double barrel,@studiohq @DianneDolcedea @dancirnford @ScottNevins @Weinsteinlaw @realDonaldTrump They as in journalist did a poll… https://t.co/GjasLi9LIg,https://pbs.twimg.com/profile_images/630537757157253120/KlJFhsIS_normal.jpg,96
1779,MerryKat,RT @funder: Watch President Obama wish everyone a #MerryChristmas 23 times over the years https://t.co/7S8GOkUujq,https://pbs.twimg.com/profile_images/822976441352454144/05lr9UhK_normal.jpg,96
1188,Oldblackbetty,@HamillHimself And you think the Obama administration was the best thing since slice bread😂😂😂😂😂😂😂😂😂😂😂😂😂😂. Denial is… https://t.co/9pPDWfvBW0,https://pbs.twimg.com/profile_images/882390056501170176/yluBh5ZD_normal.jpg,96
1378,Al channel Al,"RT @Newsweek: Trump was saying ""happy holidays"" back when Obama was wishing us ""merry Christmas"" https://t.co/1SrBlLw2iU https://t.co/yI0bh…",https://pbs.twimg.com/profile_images/714090904869552129/QMDSJGxw_normal.jpg,95
1934,Brandon,"RT @chrstvphr: I'm yelling at this full video production extravaganza, complete with a script, montages, and background music 

…only for P…",https://pbs.twimg.com/profile_images/931537564846182402/8AkSKrcd_normal.jpg,95
112,Dominic Reiley,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/909340214409166848/aZNNI8J-_normal.jpg,95
1377,Jakob Goodnight,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/903659945987645440/rGUNj09t_normal.jpg,94
243,({[Jon Ruttenberg]}),"RT @tnewtondunn: Excl: Government urges Prince Harry not to invite Obama to his wedding for fear of infuriating Trump;
https://t.co/y7HhWzx…",https://pbs.twimg.com/profile_images/378800000266043979/49854f43dfd1d051fdee421644c76484_normal.jpeg,94
728,Sandra Stewart,"RT @JacobAWohl: Obama targeted Christian Churches and Conservative Charities with the IRS, but ordered investigations into Hezbollah to be…",https://pbs.twimg.com/profile_images/823299241342889985/0V9Cqodp_normal.jpg,94
2023,Chase Sanders,"RT @charliekirk11: America no longer has the highest corporate tax rate in the world 

ISIS is getting slaughtered 

Economy is booming 

G…",https://pbs.twimg.com/profile_images/777968961694478336/i52keVHy_normal.jpg,94
1497,Lady Bea,"RT @ddiamond: President Obama, repeatedly wishing the nation “Merry Christmas” all eight years in office. https://t.co/NJ19WGJXLH",https://pbs.twimg.com/profile_images/882604622623502337/KhgEXZV7_normal.jpg,94
1172,tfish,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/886335837688012800/PWstZcdD_normal.jpg,94
649,Erwan Monier,"RT @KnittelMIT: Continuing the war on Christmas, I see. https://t.co/HIdROfp20V",https://pbs.twimg.com/profile_images/804895874174291968/74MFEa7b_normal.jpg,94
753,sage_brush,"RT @LoveUSADawn: https://t.co/BYo0jOSCtD
Our #POTUS #TRUMP SIGNED AN EXECUTIVE ORDER 12/24/17
To take down pedophile rings, #DeepState #Oba…",https://pbs.twimg.com/profile_images/378800000704850534/408e4801dd2b842398056143a9f0d4c7_normal.jpeg,93
932,Hariz Hakim,"RT @memeprovider: Rare pic of Britney Spears, Barack Obama, and Michael Jackson, 2000 https://t.co/ZBujaXUd2f",https://pbs.twimg.com/profile_images/937666713893531650/49IlcHjB_normal.jpg,93
939,aya,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/939948520391499777/BzKsFgdI_normal.jpg,93
282,Thetruth,RT @funder: Watch President Obama wish everyone a #MerryChristmas 23 times over the years https://t.co/7S8GOkUujq,https://pbs.twimg.com/profile_images/921135320296513537/l1jzmCUz_normal.jpg,92
833,Thetruth,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/921135320296513537/l1jzmCUz_normal.jpg,92
1202,Jacqueline Grant,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/889696018169835520/V_ZusGJt_normal.jpg,92
721,Laina,RT @funder: Right about now Trump’s vacation cost for the year will surpass $100 million. That’s more than Obama spent in 8 years. When he…,https://pbs.twimg.com/profile_images/776857097942208513/BCMXiiH__normal.jpg,92
2001,audrey 🎄,RT @lowkeylean: all I'm saying is that it used to be 7 for $27 when we had Obama https://t.co/GgCSOSTbGp,https://pbs.twimg.com/profile_images/945138100690456576/B457zX_R_normal.jpg,92
680,Sean Woodside,"RT @JimBovard: Excellent @washingtonpost expose on how a city 7 miles from White House is terrorized by MS-13 - thanks partly to Obama's ""u…",https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,91
729,Mercedes 8a ⁶𓅓,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/934281198704234497/ae9Ty6uV_normal.jpg,91
1829,John Williams,"@anisonams @PrincessBravato @thehill He claimed to recuse himself but never has,He now wants to investigate Uranium… https://t.co/xkMuTra4jz",https://pbs.twimg.com/profile_images/943951426916675585/BIbksDIG_normal.jpg,91
1226,polo5,"@FemalesForTrump @BarackObama Merry Christmas to the Obama family!
I miss you for your calm wisdom, intellectual, f… https://t.co/R8d8sjfKrT",https://pbs.twimg.com/profile_images/826400694404018176/7nmZsxwQ_normal.jpg,90
1011,Jeff P,RT @funder: WATCH: President Obama say #MerryChristmas 17 times over the years. RT if you wish he were still President. 🎅🎄 https://t.co/ATn…,https://pbs.twimg.com/profile_images/628902925595619332/qUAg143C_normal.jpg,89
1385,julio cesar,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/590301089464848384/MaVbVYOG_normal.jpg,89
542,Cheryl Lacy,"RT @RealJamesWoods: Some news stories report mere allegations as “fact,” but the Obama/Hezbollah treachery facts  are reported as mere “all…",https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,89
692,Hidden Hair Puzzles,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/826799381982490625/52pOO7YF_normal.jpg,88
192,Bud,"HOW was it possible for Clinton, Obama and most of Congress to become WEALTHY while a government employee??? https://t.co/H5wxWP1rEH",https://pbs.twimg.com/profile_images/942777139451125760/bLRCv-V4_normal.jpg,88
764,p.,RT @lowkeylean: all I'm saying is that it used to be 7 for $27 when we had Obama https://t.co/GgCSOSTbGp,https://pbs.twimg.com/profile_images/943953095431729152/7YpjFHGt_normal.jpg,88
815,Emm Boyce,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,88
431,Mare,RT @lowkeylean: all I'm saying is that it used to be 7 for $27 when we had Obama https://t.co/GgCSOSTbGp,https://pbs.twimg.com/profile_images/944829316747157504/xRlWo8iQ_normal.jpg,87
377,Schrödinger’s doge,RT @tonyposnanski: Once when Obama was president I said Merry Christmas in my kitchen and my microwave started making alarm sounds and the…,https://pbs.twimg.com/profile_images/936778225987887104/RUpWrKvO_normal.jpg,87
732,Chris Tedeschi,"RT @NatashaBertrand: Interesting nugget in this meaty @washingtonpost report: Obama aides pitched him in 2014 on ""creating several global c…",https://pbs.twimg.com/profile_images/586966491691618304/Lxbmz1gU_normal.jpg,87
699,Tabitha Zhang,RT @TheRickyDavila: President Obama bringing Christmas presents to children this holiday season without the need for praise or gratitude is…,https://pbs.twimg.com/profile_images/920973153089802241/PLbbssCb_normal.jpg,87
371,Maggiemo,RT @MiaFarrow: I could weep. We miss you Obama family. https://t.co/eN5PNdkY1x,https://pbs.twimg.com/profile_images/808091712388218880/6zJp9V6a_normal.jpg,86
160,TweedleDum,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/933342676493185024/Z5yEYuFd_normal.jpg,86
1793,Kyou🎄,"RT @memeprovider: Rare pic of Britney Spears, Barack Obama, and Michael Jackson, 2000 https://t.co/ZBujaXUd2f",https://pbs.twimg.com/profile_images/944088582309982209/zRpkMEHf_normal.jpg,85
14,David,"RT @BarackObama: Happy Hanukkah, everybody, from the Obama family to yours. Chag Sameach!",https://pbs.twimg.com/profile_images/795363181472477184/h0sAO4BC_normal.jpg,85
777,FPS,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/684566916107780096/3XBR0DAS_normal.jpg,85
1746,Bill Norton,RT @NormOrnstein: Sen. Mitch McConnell (R-KY): “We’re going to be looking for areas of bipartisan agreement because that’s the way the Sena…,https://pbs.twimg.com/profile_images/843258616685592576/3W79gh8j_normal.jpg,84
337,Sam,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/888827808419598336/3p6Ox5TC_normal.jpg,84
999,Jordan Coauette,"RT @tribelaw: This is indeed great news. I wouldn’t be shocked to learn that there’s a catch in there someplace, but for now I have to say…",https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,83
1042,𝒿𝓊𝓁𝒾𝒶,RT @lowkeylean: all I'm saying is that it used to be 7 for $27 when we had Obama https://t.co/GgCSOSTbGp,https://pbs.twimg.com/profile_images/943732545195089920/oZ88kDp3_normal.jpg,83
913,Domingos Branco,@realDonaldTrump You have spent 20% of your time as president at your private properties at a cost of 92 million ta… https://t.co/Ps2CcDZJON,https://pbs.twimg.com/profile_images/445376711245705216/vfvhmZRD_normal.jpeg,83
138,Desreine A. Taylor,@TotesMcGotes @Seekandfind @Teanaway @JonKMBZ @bobbirightmyer @GregShugar @realDonaldTrump @FoxNews So why wasn't it OK when Obama did it?,https://pbs.twimg.com/profile_images/525108897850609664/xdCjqVfE_normal.jpeg,82
653,MAGA,"RT @mitchellvii: It's amusing how the Left loves the broad sweeping declaration with no basis in reality.

For instance, they'll say, ""Trum…",https://pbs.twimg.com/profile_images/746860270111207426/ZsIlhBA6_normal.jpg,82
477,MAGA,RT @DineshDSouza: How Obama must be scowling as he sees his successor has made it acceptable—even cool—to dispense with Happy Holidays &amp; sa…,https://pbs.twimg.com/profile_images/746860270111207426/ZsIlhBA6_normal.jpg,82
1270,Kate Laritson,"@alidose You know damn well if Michelle Obama posted a selfie like this, Fox News would have exploded! https://t.co/csZ7bY48cT",https://pbs.twimg.com/profile_images/2461818013/image_normal.jpg,81
995,M Smith,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/378800000706031138/618e4be51d0e64d7fb5869e8ffe391ca_normal.jpeg,81
1650,T2M,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/1153752513/liberty-1-im2_normal.jpg,81
659,Incredible Mouse,RT @mikescollins: THANK YOU MR. PRESIDENT!! My father is still in prison for saying Merry Christmas during the Obama years PLEASE HELP!! ht…,https://pbs.twimg.com/profile_images/936126595621933057/yhorN36v_normal.jpg,80
42,Drew K Corriveau 🇺🇸🎄🗽🎅👼👌💯,RT @DineshDSouza: How Obama must be scowling as he sees his successor has made it acceptable—even cool—to dispense with Happy Holidays &amp; sa…,https://pbs.twimg.com/profile_images/944210228438061056/ldsAj8lS_normal.jpg,80
1726,RSavage,RT @CNNPolitics: Barack Obama had three of the most retweeted tweets of 2017. Donald Trump didn't make the top 10 https://t.co/9Pb2RAM3YH h…,https://pbs.twimg.com/profile_images/878626972833894400/D2cE064B_normal.jpg,80
1705,fred,RT @boingboingbbeep: @jimmykimmel @realHeatherD @realDonaldTrump @tjmaxx I was imprisoned and beaten. I was forced day after day to watch O…,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,79
1808,DoomsDay Vixon,RT @DineshDSouza: How Obama must be scowling as he sees his successor has made it acceptable—even cool—to dispense with Happy Holidays &amp; sa…,https://pbs.twimg.com/profile_images/945185597282574339/nMy73rra_normal.jpg,78
1297,🎗️Joan R. López,RT @__CarmenLopez: Hilo: USA APOYA A LA REPÚBLICA DE CATALUNYA. https://t.co/LmMzgZaB0R,https://pbs.twimg.com/profile_images/936886407380869122/mKrArgI9_normal.jpg,78
1478,ashton⛅️,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/939607920534097920/qWapBdto_normal.jpg,78
1697,DR. Charlotte Frost🍒,"RT @ReaganBattalion: Right... because we must be rinos or liberals if we call out lies, like this one that Obama is a closet Muslim. 

Dott…",https://pbs.twimg.com/profile_images/926277315994165252/rH5XAtcm_normal.jpg,76
1024,Ƀrian Abridged,"RT @HistoricaIMemes: Rare pic of Britney Spears, Barack Obama, and Michael Jackson, 2000 https://t.co/gxxlBRQmvn",https://pbs.twimg.com/profile_images/944442998632452096/GinoV5aB_normal.jpg,75
573,jim kozlowski,RT @funder: WATCH: President Obama say #MerryChristmas 17 times over the years. RT if you wish he were still President. 🎅🎄 https://t.co/ATn…,https://pbs.twimg.com/profile_images/444927282562351104/XL_8zw1K_normal.jpeg,75
1027,Lola Picone,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/942482199869296640/obf0VoKr_normal.jpg,74
1457,Blaine Moore,"RT @memeprovider: Rare pic of Britney Spears, Barack Obama, and Michael Jackson, 2000 https://t.co/ZBujaXUd2f",https://pbs.twimg.com/profile_images/931372939542454272/OdcKzfsU_normal.jpg,74
1551,Chris C.,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/896923016797589504/zRcUphaE_normal.jpg,73
1671,Right Time Affiliate,"RT @charliekirk11: America no longer has the highest corporate tax rate in the world 

ISIS is getting slaughtered 

Economy is booming 

G…",https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,72
834,Cid Campeador,"RT @charliekirk11: America no longer has the highest corporate tax rate in the world 

ISIS is getting slaughtered 

Economy is booming 

G…",https://pbs.twimg.com/profile_images/792371516742787072/DjpUnVbV_normal.jpg,72
